zip_Code,city_name,state_abbv,state_name,population,density,count_name,timezone,latitude,longitude,zip
91020,Montrose,CA,California,8633,4432.3,Los Angeles,America/Los_Angeles,-118.23072,34.21129,91020
91042,Tujunga,CA,California,26966,208.7,Los Angeles,America/Los_Angeles,-118.24912,34.31653,91042
91201,Glendale,CA,California,23281,3818,Los Angeles,America/Los_Angeles,-118.28913,34.17031,91201
91775,San Gabriel,CA,California,25004,3146.8,Los Angeles,America/Los_Angeles,-118.08958,34.1143,91775
91963,Potrero,CA,California,1182,13.6,San Diego,America/Los_Angeles,-116.61007,32.62627,91963
92124,San Diego,CA,California,32600,1188.9,San Diego,America/Los_Angeles,-117.08602,32.82654,92124
92253,La Quinta,CA,California,40929,451.7,Riverside,America/Los_Angeles,-116.27871,33.65396,92253
92256,Morongo Valley,CA,California,3100,15.3,San Bernardino,America/Los_Angeles,-116.6064,34.07707,92256
92270,Rancho Mirage,CA,California,18193,263.3,Riverside,America/Los_Angeles,-116.42728,33.76591,92270
92311,Barstow,CA,California,33454,52,San Bernardino,America/Los_Angeles,-116.98115,34.97828,92311
92339,Forest Falls,CA,California,1077,39.3,San Bernardino,America/Los_Angeles,-116.93627,34.09364,92339
92401,San Bernardino,CA,California,2257,1007.6,San Bernardino,America/Los_Angeles,-117.29216,34.10478,92401
92530,Lake Elsinore,CA,California,58184,416.9,Riverside,America/Los_Angeles,-117.3751,33.65051,92530
92627,Costa Mesa,CA,California,63161,3825.5,Orange,America/Los_Angeles,-117.92044,33.64788,92627
92676,Silverado,CA,California,2068,12,Orange,America/Los_Angeles,-117.63463,33.75037,92676
92703,Santa Ana,CA,California,69112,6460.7,Orange,America/Los_Angeles,-117.90607,33.7487,92703
93252,Maricopa,CA,California,2488,1.4,Kern,America/Los_Angeles,-119.21492,34.72503,93252
93307,Bakersfield,CA,California,86832,241.4,Kern,America/Los_Angeles,-118.93629,35.24849,93307
93528,Johannesburg,CA,California,119,12.1,Kern,America/Los_Angeles,-117.64335,35.37158,93528
93604,Bass Lake,CA,California,541,1.5,Madera,America/Los_Angeles,-119.47865,37.39166,93604
93606,Biola,CA,California,1035,2660.2,Fresno,America/Los_Angeles,-120.01847,36.80315,93606
93640,Mendota,CA,California,12920,44.1,Fresno,America/Los_Angeles,-120.44196,36.67424,93640
94005,Brisbane,CA,California,4697,412.6,San Mateo,America/Los_Angeles,-122.40798,37.68872,94005
94102,San Francisco,CA,California,31392,18120.6,San Francisco,America/Los_Angeles,-122.41924,37.7797,94102
94103,San Francisco,CA,California,30703,8726.8,San Francisco,America/Los_Angeles,-122.41114,37.77323,94103
94303,Palo Alto,CA,California,48244,2338.5,San Mateo,America/Los_Angeles,-122.11925,37.45045,94303
94576,Deer Park,CA,California,105,109.7,Napa,America/Los_Angeles,-122.4764,38.54929,94576
94901,San Rafael,CA,California,41713,1223.6,Marin,America/Los_Angeles,-122.50281,37.97999,94901
94920,Belvedere Tiburon,CA,California,12740,752.9,Marin,America/Los_Angeles,-122.46576,37.88749,94920
94946,Nicasio,CA,California,658,5.8,Marin,America/Los_Angeles,-122.69433,38.07889,94946
95220,Acampo,CA,California,7576,50.8,San Joaquin,America/Los_Angeles,-121.23825,38.19719,95220
95312,Cressey,CA,California,276,108.7,Merced,America/Los_Angeles,-120.65308,37.42103,95312
95358,Modesto,CA,California,32524,105.5,Stanislaus,America/Los_Angeles,-121.10177,37.61577,95358
95421,Cazadero,CA,California,1808,3.2,Sonoma,America/Los_Angeles,-123.19319,38.63036,95421
95482,Ukiah,CA,California,31482,39.1,Mendocino,America/Los_Angeles,-123.24291,39.16033,95482
95663,Penryn,CA,California,2493,120.4,Placer,America/Los_Angeles,-121.18231,38.85575,95663
95670,Rancho Cordova,CA,California,55558,1699,Sacramento,America/Los_Angeles,-121.28001,38.60475,95670
95679,Rumsey,CA,California,56,0.5,Yolo,America/Los_Angeles,-122.3272,38.88594,95679
95928,Chico,CA,California,37735,106,Butte,America/Los_Angeles,-121.84454,39.68377,95928
95987,Williams,CA,California,5950,6.9,Colusa,America/Los_Angeles,-122.28249,39.09609,95987
96025,Dunsmuir,CA,California,2126,8.9,Siskiyou,America/Los_Angeles,-122.31349,41.21073,96025
96065,Montgomery Creek,CA,California,403,1.8,Shasta,America/Los_Angeles,-121.88087,40.88819,96065
96080,Red Bluff,CA,California,29139,18.4,Tehama,America/Los_Angeles,-122.38167,40.16515,96080
96115,Lake City,CA,California,115,0.4,Modoc,America/Los_Angeles,-120.14951,41.69864,96115
96122,Portola,CA,California,3266,20.6,Plumas,America/Los_Angeles,-120.47237,39.82647,96122
96128,Standish,CA,California,685,8.4,Lassen,America/Los_Angeles,-120.41054,40.35521,96128
96726,Honaunau,HI,Hawaii,475,6.1,Hawaii,Pacific/Honolulu,-155.82098,19.42816,96726
96743,Kamuela,HI,Hawaii,14856,15.4,Hawaii,Pacific/Honolulu,-155.68644,19.97485,96743
96768,Makawao,HI,Hawaii,18529,167.6,Maui,Pacific/Honolulu,-156.29768,20.83202,96768
96770,Maunaloa,HI,Hawaii,624,3.5,Maui,Pacific/Honolulu,-157.21044,21.13514,96770
96776,Paauilo,HI,Hawaii,1458,8.3,Hawaii,Pacific/Honolulu,-155.39649,19.98691,96776
96785,Volcano,HI,Hawaii,3622,5.4,Hawaii,Pacific/Honolulu,-155.40743,19.45367,96785
97009,Boring,OR,Oregon,8603,108.6,Clackamas,America/Los_Angeles,-122.33785,45.42427,97009
97015,Clackamas,OR,Oregon,23633,1035.1,Clackamas,America/Los_Angeles,-122.53835,45.41478,97015
97117,Gales Creek,OR,Oregon,719,7.9,Washington,America/Los_Angeles,-123.28747,45.61289,97117
97130,Manzanita,OR,Oregon,435,53.6,Tillamook,America/Los_Angeles,-123.92251,45.69632,97130
97410,Azalea,OR,Oregon,637,2,Douglas,America/Los_Angeles,-123.14789,42.79896,97410
97426,Creswell,OR,Oregon,10119,48.6,Lane,America/Los_Angeles,-123.0367,43.89992,97426
97494,Wilbur,OR,Oregon,67,27.6,Douglas,America/Los_Angeles,-123.3281,43.3304,97494
97525,Gold Hill,OR,Oregon,4350,16.9,Jackson,America/Los_Angeles,-123.07484,42.44371,97525
97751,Paulina,OR,Oregon,77,0.1,Crook,America/Los_Angeles,-119.87398,44.13755,97751
97870,Richland,OR,Oregon,798,2.4,Baker,America/Los_Angeles,-117.18786,44.78891,97870
98014,Carnation,WA,Washington,6773,57.7,King,America/Los_Angeles,-121.89445,47.66122,98014
98043,Mountlake Terrace,WA,Washington,21210,2005,Snohomish,America/Los_Angeles,-122.30743,47.792,98043
98065,Snoqualmie,WA,Washington,15958,83.2,King,America/Los_Angeles,-121.79164,47.58459,98065
98108,Seattle,WA,Washington,23639,1219,King,America/Los_Angeles,-122.31292,47.54131,98108
98168,Seattle,WA,Washington,33401,1450.2,King,America/Los_Angeles,-122.30122,47.48887,98168
97341,Depoe Bay,OR,Oregon,2682,140.6,Lincoln,America/Los_Angeles,-124.05122,44.80892,97341
97371,Rickreall,OR,Oregon,659,5.9,Polk,America/Los_Angeles,-123.20653,44.98779,97371
97373,Saint Benedict,OR,Oregon,196,659.3,Marion,America/Los_Angeles,-122.77175,45.05708,97373
97402,Eugene,OR,Oregon,52310,292.4,Lane,America/Los_Angeles,-123.22999,44.05156,97402
97903,Brogan,OR,Oregon,51,0.2,Malheur,America/Boise,-117.62058,44.24869,97903
98011,Bothell,WA,Washington,33830,1592.6,King,America/Los_Angeles,-122.20189,47.75338,98011
98021,Bothell,WA,Washington,31496,1202.4,Snohomish,America/Los_Angeles,-122.20819,47.79257,98021
98232,Bow,WA,Washington,4395,31.7,Skagit,America/Los_Angeles,-122.41566,48.56535,98232
98283,Rockport,WA,Washington,342,0.2,Skagit,America/Los_Angeles,-121.25818,48.80273,98283
98297,Waldron,WA,Washington,48,4.1,San Juan,America/Los_Angeles,-123.02834,48.7005,98297
98355,Mineral,WA,Washington,842,1.7,Lewis,America/Los_Angeles,-122.05559,46.68689,98355
98366,Port Orchard,WA,Washington,34908,581.8,Kitsap,America/Los_Angeles,-122.58649,47.53716,98366
907,San Juan,PR,Puerto Rico,15151,4858.2,San Juan,America/Puerto_Rico,-66.07778,18.45313,907
921,San Juan,PR,Puerto Rico,31801,4593.3,San Juan,America/Puerto_Rico,-66.08854,18.39225,921
01012,Chesterfield,MA,Massachusetts,585,17.2,Hampshire,America/New_York,-72.84634,42.38699,01012
01030,Feeding Hills,MA,Massachusetts,11384,371.9,Hampden,America/New_York,-72.67998,42.06886,01030
01080,Three Rivers,MA,Massachusetts,2709,605.7,Hampden,America/New_York,-72.36564,42.18206,01080
01330,Ashfield,MA,Massachusetts,1276,14.8,Franklin,America/New_York,-72.81395,42.51377,01330
01507,Charlton,MA,Massachusetts,13550,124,Worcester,America/New_York,-71.96803,42.13509,01507
01570,Webster,MA,Massachusetts,16973,530.3,Worcester,America/New_York,-71.8485,42.05206,01570
01754,Maynard,MA,Massachusetts,10754,797.1,Middlesex,America/New_York,-71.45612,42.4264,01754
01826,Dracut,MA,Massachusetts,31294,584.6,Middlesex,America/New_York,-71.30061,42.68314,01826
01923,Danvers,MA,Massachusetts,27406,801.3,Essex,America/New_York,-70.94926,42.57399,01923
01984,Wenham,MA,Massachusetts,5240,264.2,Essex,America/New_York,-70.88249,42.60082,01984
02019,Bellingham,MA,Massachusetts,17108,360.1,Norfolk,America/New_York,-71.47409,42.07774,02019
02061,Norwell,MA,Massachusetts,11054,203.8,Plymouth,America/New_York,-70.81774,42.16073,02061
02062,Norwood,MA,Massachusetts,29306,1092.4,Norfolk,America/New_York,-71.19492,42.18605,02062
02139,Cambridge,MA,Massachusetts,38715,9595.7,Middlesex,America/New_York,-71.10302,42.36253,02139
02332,Duxbury,MA,Massachusetts,15812,257.6,Plymouth,America/New_York,-70.71496,42.0467,02332
02420,Lexington,MA,Massachusetts,14718,862.7,Middlesex,America/New_York,-71.21668,42.45633,02420
02535,Chilmark,MA,Massachusetts,1753,27.8,Dukes,America/New_York,-70.74629,41.34896,02535
02537,East Sandwich,MA,Massachusetts,6689,211.6,Barnstable,America/New_York,-70.44014,41.72948,02537
02652,North Truro,MA,Massachusetts,687,33.2,Barnstable,America/New_York,-70.09475,42.04411,02652
02660,South Dennis,MA,Massachusetts,6196,310.3,Barnstable,America/New_York,-70.15434,41.70548,02660
02724,Fall River,MA,Massachusetts,17769,3691.9,Bristol,America/New_York,-71.17942,41.684,02724
02738,Marion,MA,Massachusetts,5132,140,Plymouth,America/New_York,-70.76355,41.70912,02738
02739,Mattapoisett,MA,Massachusetts,6336,140.7,Plymouth,America/New_York,-70.81706,41.66869,02739
02766,Norton,MA,Massachusetts,19745,273.9,Bristol,America/New_York,-71.18418,41.96402,02766
02832,Hope Valley,RI,Rhode Island,4795,82.9,Washington,America/New_York,-71.72597,41.50835,02832
03251,Lincoln,NH,New Hampshire,945,2.4,Grafton,America/New_York,-71.57272,44.08544,03251
03462,Spofford,NH,New Hampshire,1326,26.2,Cheshire,America/New_York,-72.40479,42.8955,03462
03466,West Chesterfield,NH,New Hampshire,1856,46.9,Cheshire,America/New_York,-72.50974,42.89558,03466
03777,Orford,NH,New Hampshire,1444,12.3,Grafton,America/New_York,-72.06962,43.89512,03777
03854,New Castle,NH,New Hampshire,835,398.7,Rockingham,America/New_York,-70.72005,43.06559,03854
03864,Ossipee,NH,New Hampshire,1853,20.9,Carroll,America/New_York,-71.10883,43.69143,03864
03872,Sanbornville,NH,New Hampshire,3621,29.5,Carroll,America/New_York,-71.045,43.5697,03872
03909,York,ME,Maine,10240,114.9,York,America/New_York,-70.68247,43.16755,03909
04041,Hiram,ME,Maine,1734,17.9,Oxford,America/New_York,-70.82561,43.86397,04041
04049,Limington,ME,Maine,3744,35.3,York,America/New_York,-70.70296,43.73768,04049
04287,Bowdoin,ME,Maine,3342,29,Sagadahoc,America/New_York,-69.96819,44.05725,04287
04351,Manchester,ME,Maine,2539,46.1,Kennebec,America/New_York,-69.86104,44.33132,04351
04406,Abbot,ME,Maine,817,3.5,Piscataquis,America/New_York,-69.56989,45.23454,04406
04434,Etna,ME,Maine,1051,16.4,Penobscot,America/New_York,-69.13372,44.78536,04434
04462,Millinocket,ME,Maine,4618,1.5,Penobscot,America/New_York,-68.98088,45.93691,04462
04487,Springfield,ME,Maine,869,1.5,Penobscot,America/New_York,-68.10218,45.39039,04487
04554,New Harbor,ME,Maine,846,76.3,Lincoln,America/New_York,-69.50557,43.86575,04554
04606,Addison,ME,Maine,1200,10.9,Washington,America/New_York,-67.70304,44.57718,04606
04657,Meddybemps,ME,Maine,339,1.3,Washington,America/New_York,-67.42295,44.97015,04657
04680,Steuben,ME,Maine,1227,11,Washington,America/New_York,-67.94467,44.5064,04680
04739,Eagle Lake,ME,Maine,780,1.3,Aroostook,America/New_York,-68.69084,47.01016,04739
04843,Camden,ME,Maine,4817,100.6,Knox,America/New_York,-69.08923,44.2293,04843
04927,Clinton,ME,Maine,3367,29.6,Kennebec,America/New_York,-69.5359,44.67015,04927
04956,New Vineyard,ME,Maine,975,9.9,Franklin,America/New_York,-70.11433,44.80839,04956
04965,Palmyra,ME,Maine,2067,19.9,Somerset,America/New_York,-69.36269,44.84561,04965
04981,Stockton Springs,ME,Maine,2522,25.8,Waldo,America/New_York,-68.85946,44.53224,04981
05042,East Ryegate,VT,Vermont,546,8.8,Caledonia,America/New_York,-72.09962,44.22756,05042
05301,Brattleboro,VT,Vermont,16200,41.7,Windham,America/New_York,-72.66073,42.84622,05301
05443,Bristol,VT,Vermont,6744,23,Addison,America/New_York,-73.03668,44.13347,05443
05472,New Haven,VT,Vermont,1794,17.6,Addison,America/New_York,-73.15993,44.10887,05472
05664,Northfield Falls,VT,Vermont,188,4359.4,Washington,America/New_York,-72.65313,44.16712,05664
05851,Lyndonville,VT,Vermont,6329,30.6,Caledonia,America/New_York,-72.07157,44.55542,05851
06067,Rocky Hill,CT,Connecticut,20168,578.4,Hartford,America/New_York,-72.66318,41.65723,06067
06111,Newington,CT,Connecticut,30234,888.3,Hartford,America/New_York,-72.73084,41.687,06111
06387,Wauregan,CT,Connecticut,605,2177.8,Windham,America/New_York,-71.91049,41.74281,06387
06422,Durham,CT,Connecticut,7221,117.8,Middlesex,America/New_York,-72.68279,41.46223,06422
06468,Monroe,CT,Connecticut,19546,289.5,Fairfield,America/New_York,-73.22506,41.33786,06468
06787,Thomaston,CT,Connecticut,7758,244.8,Litchfield,America/New_York,-73.08586,41.67019,06787
06855,Norwalk,CT,Connecticut,8540,1388.2,Fairfield,America/New_York,-73.39691,41.09297,06855
07010,Cliffside Park,NJ,New Jersey,25126,10162.9,Bergen,America/New_York,-73.98794,40.82211,07010
07042,Montclair,NJ,New Jersey,26293,2715.4,Essex,America/New_York,-74.21768,40.81369,07042
07074,Moonachie,NJ,New Jersey,2716,818.6,Bergen,America/New_York,-74.05672,40.8399,07074
07081,Springfield,NJ,New Jersey,17406,1303.2,Union,America/New_York,-74.32543,40.69948,07081
07503,Paterson,NJ,New Jersey,17875,4471,Passaic,America/New_York,-74.15342,40.89774,07503
07620,Alpine,NJ,New Jersey,1547,93.1,Bergen,America/New_York,-73.91996,40.96156,07620
07739,Little Silver,NJ,New Jersey,5844,835.4,Monmouth,America/New_York,-74.03457,40.33574,07739
07803,Mine Hill,NJ,New Jersey,3530,462.4,Morris,America/New_York,-74.60045,40.87768,07803
07927,Cedar Knolls,NJ,New Jersey,3814,763.6,Morris,America/New_York,-74.45334,40.82131,07927
07960,Morristown,NJ,New Jersey,44834,494.4,Morris,America/New_York,-74.49958,40.78339,07960
08002,Cherry Hill,NJ,New Jersey,22964,1232.4,Camden,America/New_York,-75.02539,39.93133,08002
08246,South Seaville,NJ,New Jersey,106,126.2,Cape May,America/New_York,-74.76575,39.18094,08246
08525,Hopewell,NJ,New Jersey,4933,85.8,Mercer,America/New_York,-74.78327,40.39621,08525
08562,Wrightstown,NJ,New Jersey,4717,105.9,Burlington,America/New_York,-74.59483,40.06655,08562
08611,Trenton,NJ,New Jersey,26744,3924.9,Mercer,America/New_York,-74.74471,40.19322,08611
08720,Allenwood,NJ,New Jersey,808,222.8,Monmouth,America/New_York,-74.10104,40.13872,08720
08741,Pine Beach,NJ,New Jersey,2613,1245.3,Ocean,America/New_York,-74.16811,39.93698,08741
08854,Piscataway,NJ,New Jersey,56946,1169.6,Middlesex,America/New_York,-74.46361,40.54674,08854
08869,Raritan,NJ,New Jersey,7865,1523,Somerset,America/New_York,-74.64315,40.57302,08869
10280,New York,NY,New York,9496,31945.9,New York,America/New_York,-74.01672,40.71025,10280
10306,Staten Island,NY,New York,53877,2782.9,Richmond,America/New_York,-74.12535,40.57152,10306
10524,Garrison,NY,New York,4380,81.3,Putnam,America/New_York,-73.92197,41.37063,10524
10541,Mahopac,NY,New York,26321,408.3,Putnam,America/New_York,-73.75123,41.37973,10541
10579,Putnam Valley,NY,New York,8208,96.7,Putnam,America/New_York,-73.83614,41.39377,10579
10710,Yonkers,NY,New York,25262,2129.5,Westchester,America/New_York,-73.84713,40.96732,10710
10940,Middletown,NY,New York,48021,285.7,Orange,America/New_York,-74.47016,41.45119,10940
10953,Mountainville,NY,New York,109,38.2,Orange,America/New_York,-74.07745,41.40504,10953
10992,Washingtonville,NY,New York,9360,325.8,Orange,America/New_York,-74.16594,41.42549,10992
11010,Franklin Square,NY,New York,24752,4023.2,Nassau,America/New_York,-73.675,40.7006,11010
11213,Brooklyn,NY,New York,67056,23744,Kings,America/New_York,-73.9363,40.67111,11213
11234,Brooklyn,NY,New York,93534,4873.7,Kings,America/New_York,-73.91071,40.60602,11234
11235,Brooklyn,NY,New York,78775,13552.3,Kings,America/New_York,-73.9488,40.58402,11235
11419,South Richmond Hill,NY,New York,48369,16683,Queens,America/New_York,-73.82297,40.68863,11419
11697,Breezy Point,NY,New York,3674,546.5,Queens,America/New_York,-73.9066,40.55951,11697
11705,Bayport,NY,New York,7721,836.9,Suffolk,America/New_York,-73.05508,40.74517,11705
11713,Bellport,NY,New York,9295,720.1,Suffolk,America/New_York,-72.94317,40.77499,11713
11724,Cold Spring Harbor,NY,New York,3175,317.6,Suffolk,America/New_York,-73.45289,40.86532,11724
11732,East Norwich,NY,New York,3751,946.9,Nassau,America/New_York,-73.53674,40.84467,11732
11742,Holtsville,NY,New York,12438,960.7,Suffolk,America/New_York,-73.04143,40.81006,11742
11791,Syosset,NY,New York,26135,777.8,Nassau,America/New_York,-73.50435,40.8284,11791
11932,Bridgehampton,NY,New York,1120,50.1,Suffolk,America/New_York,-72.30785,40.93905,11932
12041,Clarksville,NY,New York,571,139.4,Albany,America/New_York,-73.96423,42.58328,12041
12176,Surprise,NY,New York,451,52.4,Greene,America/New_York,-73.96713,42.38014,12176
12195,West Lebanon,NY,New York,113,22.3,Columbia,America/New_York,-73.47099,42.48664,12195
12410,Big Indian,NY,New York,370,3.5,Ulster,America/New_York,-74.44976,42.0699,12410
12452,Lexington,NY,New York,275,12.4,Greene,America/New_York,-74.36122,42.25765,12452
12534,Hudson,NY,New York,18007,79.9,Columbia,America/New_York,-73.75158,42.22273,12534
12745,Hortonville,NY,New York,100,24,Sullivan,America/New_York,-75.02464,41.78338,12745
12759,Loch Sheldrake,NY,New York,2058,128.5,Sullivan,America/New_York,-74.65336,41.77915,12759
12764,Narrowsburg,NY,New York,1650,10.7,Sullivan,America/New_York,-74.98458,41.59528,12764
12768,Parksville,NY,New York,867,9.6,Sullivan,America/New_York,-74.71587,41.87132,12768
12786,White Lake,NY,New York,354,9.1,Sullivan,America/New_York,-74.85503,41.6405,12786
12858,Paradox,NY,New York,116,4.6,Essex,America/New_York,-73.6729,43.90278,12858
12872,Severance,NY,New York,40,50.7,Essex,America/New_York,-73.72994,43.87716,12872
12878,Stony Creek,NY,New York,624,2.8,Warren,America/New_York,-74.0268,43.42908,12878
12957,Moira,NY,New York,1723,20.8,Franklin,America/New_York,-74.57457,44.84835,12957
13081,King Ferry,NY,New York,1102,14.7,Cayuga,America/New_York,-76.62122,42.67359,13081
13124,North Pitcher,NY,New York,83,6.8,Chenango,America/New_York,-75.81796,42.64605,13124
13156,Sterling,NY,New York,1870,24.1,Cayuga,America/New_York,-76.66058,43.33302,13156
13158,Truxton,NY,New York,1569,8.5,Cortland,America/New_York,-75.96671,42.71911,13158
13214,Syracuse,NY,New York,8439,891.4,Onondaga,America/New_York,-76.0743,43.0382,13214
13316,Camden,NY,New York,6000,14.3,Oneida,America/New_York,-75.74262,43.4095,13316
13342,Garrattsville,NY,New York,209,10.2,Otsego,America/New_York,-75.19102,42.6546,13342
13402,Madison,NY,New York,1659,25.2,Madison,America/New_York,-75.50495,42.90116,13402
13440,Rome,NY,New York,41014,140.3,Oneida,America/New_York,-75.46131,43.21598,13440
13472,Thendara,NY,New York,68,1.8,Herkimer,America/New_York,-75.0594,43.69405,13472
13473,Turin,NY,New York,776,6.5,Lewis,America/New_York,-75.46384,43.64444,13473
13603,Watertown,NY,New York,9501,672.7,Jefferson,America/New_York,-75.79779,44.03703,13603
13614,Brier Hill,NY,New York,339,14.6,St. Lawrence,America/Toronto,-75.69114,44.53089,13614
13625,Colton,NY,New York,1778,12.4,St. Lawrence,America/New_York,-74.92593,44.53799,13625
13697,Winthrop,NY,New York,2047,12.1,St. Lawrence,America/New_York,-74.8095,44.74892,13697
13808,Morris,NY,New York,1544,16.2,Otsego,America/New_York,-75.25647,42.5279,13808
14009,Arcade,NY,New York,5491,28.6,Wyoming,America/New_York,-78.39319,42.57462,14009
14028,Burt,NY,New York,1776,50.7,Niagara,America/New_York,-78.71781,43.3161,14028
14052,East Aurora,NY,New York,16672,103.9,Erie,America/New_York,-78.58105,42.77018,14052
14059,Elma,NY,New York,9860,141.3,Erie,America/New_York,-78.636,42.83363,14059
14206,Buffalo,NY,New York,20310,1618.9,Erie,America/New_York,-78.8114,42.88088,14206
14226,Buffalo,NY,New York,30644,1709.9,Erie,America/New_York,-78.79873,42.97098,14226
14427,Castile,NY,New York,1943,24.8,Wyoming,America/New_York,-78.05368,42.62049,14427
14445,East Rochester,NY,New York,7716,1571.9,Monroe,America/New_York,-77.48992,43.11262,14445
14456,Geneva,NY,New York,19473,96.4,Ontario,America/New_York,-77.00121,42.8459,14456
14469,Bloomfield,NY,New York,5983,35,Ontario,America/New_York,-77.46599,42.87755,14469
14507,Middlesex,NY,New York,1157,13.7,Yates,America/New_York,-77.27025,42.69781,14507
14542,Rose,NY,New York,60,12.5,Wayne,America/New_York,-76.86014,43.14733,14542
14712,Bemus Point,NY,New York,3044,45.2,Chautauqua,America/New_York,-79.36726,42.18102,14712
14728,Dewittville,NY,New York,995,14.3,Chautauqua,America/New_York,-79.41968,42.26302,14728
14774,Richburg,NY,New York,55,119.2,Allegany,America/New_York,-78.14914,42.08839,14774
14801,Addison,NY,New York,5328,18.9,Steuben,America/New_York,-77.28862,42.09688,14801
14881,Slaterville Springs,NY,New York,159,50,Tompkins,America/New_York,-76.35671,42.40056,14881
15006,Bairdford,PA,Pennsylvania,423,663.6,Allegheny,America/New_York,-79.87681,40.63357,15006
15017,Bridgeville,PA,Pennsylvania,15934,471.6,Allegheny,America/New_York,-80.1281,40.34033,15017
15077,Shippingport,PA,Pennsylvania,165,56.5,Beaver,America/New_York,-80.42206,40.62422,15077
15217,Pittsburgh,PA,Pennsylvania,27575,2796.6,Allegheny,America/New_York,-79.92056,40.43073,15217
15227,Pittsburgh,PA,Pennsylvania,28466,1779.8,Allegheny,America/New_York,-79.97057,40.37575,15227
15344,Jefferson,PA,Pennsylvania,1323,35.7,Greene,America/New_York,-80.05852,39.92034,15344
15432,Dunlevy,PA,Pennsylvania,457,276.6,Washington,America/New_York,-79.86173,40.11512,15432
15467,New Geneva,PA,Pennsylvania,119,45.9,Fayette,America/New_York,-79.91784,39.78532,15467
15486,Vanderbilt,PA,Pennsylvania,2411,47.7,Fayette,America/New_York,-79.70476,40.02532,15486
15601,Greensburg,PA,Pennsylvania,56955,255.1,Westmoreland,America/New_York,-79.53552,40.31519,15601
15637,Herminie,PA,Pennsylvania,1507,124.6,Westmoreland,America/New_York,-79.71185,40.26497,15637
15676,Pleasant Unity,PA,Pennsylvania,807,335.3,Westmoreland,America/New_York,-79.4657,40.24088,15676
15923,Bolivar,PA,Pennsylvania,1672,24.8,Westmoreland,America/New_York,-79.16409,40.3556,15923
15936,Hooversville,PA,Pennsylvania,1215,19.1,Somerset,America/New_York,-78.89446,40.16337,15936
16048,North Washington,PA,Pennsylvania,142,49.6,Butler,America/New_York,-79.81842,41.05318,16048
16051,Portersville,PA,Pennsylvania,2834,28.1,Butler,America/New_York,-80.13852,40.94671,16051
16055,Sarver,PA,Pennsylvania,7996,79.3,Butler,America/New_York,-79.74802,40.7157,16055
16102,New Castle,PA,Pennsylvania,5581,89.6,Lawrence,America/New_York,-80.42074,40.96067,16102
16136,Koppel,PA,Pennsylvania,740,387.5,Beaver,America/New_York,-80.3237,40.83423,16136
16153,Stoneboro,PA,Pennsylvania,2341,20.9,Mercer,America/New_York,-80.08106,41.31813,16153
16249,Rural Valley,PA,Pennsylvania,2005,27.9,Armstrong,America/New_York,-79.31512,40.7665,16249
16319,Cranberry,PA,Pennsylvania,1374,15.5,Venango,America/New_York,-79.63169,41.31974,16319
16347,Sheffield,PA,Pennsylvania,2121,8,Warren,America/New_York,-79.06077,41.6471,16347
16404,Centerville,PA,Pennsylvania,3433,14.7,Crawford,America/New_York,-79.78907,41.72561,16404
16508,Erie,PA,Pennsylvania,16182,2209.8,Erie,America/New_York,-80.09348,42.09657,16508
16656,Irvona,PA,Pennsylvania,1293,17.4,Clearfield,America/New_York,-78.56415,40.80683,16656
16726,Cyclone,PA,Pennsylvania,737,11.2,McKean,America/New_York,-78.57296,41.80767,16726
16749,Smethport,PA,Pennsylvania,4031,9.5,McKean,America/New_York,-78.4365,41.76542,16749
16881,Woodland,PA,Pennsylvania,2379,29.3,Clearfield,America/New_York,-78.31399,41.0262,16881
16922,Galeton,PA,Pennsylvania,1868,4.7,Potter,America/New_York,-77.69782,41.66899,16922
16932,Mainesburg,PA,Pennsylvania,867,15.7,Tioga,America/New_York,-76.94236,41.77608,16932
17112,Harrisburg,PA,Pennsylvania,35818,200.4,Dauphin,America/New_York,-76.77649,40.37311,17112
17219,Doylesburg,PA,Pennsylvania,406,11.9,Franklin,America/New_York,-77.68563,40.23127,17219
17236,Mercersburg,PA,Pennsylvania,7939,24.7,Franklin,America/New_York,-77.94519,39.79806,17236
17272,Zullinger,PA,Pennsylvania,376,789.6,Franklin,America/New_York,-77.62188,39.76946,17272
17536,Kirkwood,PA,Pennsylvania,2987,53.3,Lancaster,America/New_York,-76.07301,39.84442,17536
17579,Strasburg,PA,Pennsylvania,6236,173,Lancaster,America/New_York,-76.17992,39.95754,17579
17742,Lairdsville,PA,Pennsylvania,46,233.6,Lycoming,America/New_York,-76.60501,41.23589,17742
17749,McEwensville,PA,Pennsylvania,286,1030,Northumberland,America/New_York,-76.81891,41.07222,17749
17810,Allenwood,PA,Pennsylvania,5803,39.5,Union,America/New_York,-77.0315,41.11204,17810
17851,Mount Carmel,PA,Pennsylvania,7405,188.7,Northumberland,America/New_York,-76.43246,40.80428,17851
17925,Brockton,PA,Pennsylvania,364,143.8,Schuylkill,America/New_York,-76.0702,40.75608,17925
17974,Seltzer,PA,Pennsylvania,281,1595,Schuylkill,America/New_York,-76.23628,40.69572,17974
17983,Valley View,PA,Pennsylvania,1543,237.4,Schuylkill,America/New_York,-76.54716,40.6426,17983
18040,Easton,PA,Pennsylvania,16586,378.1,Northampton,America/New_York,-75.22169,40.74492,18040
18081,Springtown,PA,Pennsylvania,251,184.1,Bucks,America/New_York,-75.28391,40.56225,18081
